n_snp,diff_norm,ref_norm,rel_diff
1,0.24710668623447418,111.29682922363281,0.002220249111840856
0,0.09222569316625595,103.54483795166016,0.0008906836399638914
0,0.06314745545387268,113.70574188232422,0.0005553585457383931
0,0.10628315061330795,106.24885559082031,0.0010003227801588727
1,0.20382855832576752,111.437744140625,0.0018290800832126781
1,0.17355777323246002,105.4383773803711,0.0016460588406662104
1,0.26968201994895935,117.23644256591797,0.002300325854713022
0,0.08303999900817871,117.00228881835938,0.0007097296971437409
0,0.06392288953065872,114.69126892089844,0.0005573474784270263
1,0.27454447746276855,117.33019256591797,0.002339930340679575
1,0.3013151288032532,99.27955627441406,0.0030350168766911274
1,0.25816407799720764,110.34017181396484,0.002339710676112378
2,0.7677545547485352,108.02462005615234,0.007107218283660227
1,0.0964062362909317,118.42829132080078,0.0008140473464215124
0,0.09727964550256729,96.64010620117188,0.0010066177421211035
0,0.05268389359116554,110.43460083007812,0.0004770596642281382
0,0.07741126418113708,98.62052154541016,0.0007849407300639026
1,0.09817036986351013,114.04011535644531,0.000860840674850841
1,0.35720255970954895,113.08000946044922,0.0031588479821845422
1,0.15297192335128784,113.67407989501953,0.0013457062814369004
1,0.1600438505411148,118.57868957519531,0.0013496847630418856
0,0.08001641184091568,116.00962829589844,0.0006897394036710717
1,0.24376897513866425,113.83322143554688,0.002141457230714391
1,0.15262974798679352,104.58731079101562,0.0014593524475619742
2,0.19993329048156738,103.9898910522461,0.0019226223670252513
1,0.5414416193962097,115.09259033203125,0.004704400325287681
1,0.17000539600849152,103.8289794921875,0.0016373597895304691
1,0.3623228967189789,113.63420104980469,0.0031885021707520654
1,0.1777123361825943,107.10026550292969,0.0016593080824597306
1,0.3272643983364105,87.4896240234375,0.003740608123412898
0,0.11609774082899094,114.51557922363281,0.0010138161254222744
1,0.19154392182826996,116.42273712158203,0.001645244963002697
2,0.3477076590061188,114.08702850341797,0.0030477405150025594
1,0.18400172889232635,113.57543182373047,0.0016200839031622419
1,0.2195807248353958,112.81354522705078,0.0019464039038349808
3,0.14072532951831818,100.57257080078125,0.0013992416460853264
2,0.4758352041244507,105.56449890136719,0.0045075305531364395
1,0.32630085945129395,114.49571228027344,0.0028498958865162028
0,0.09344806522130966,108.92598724365234,0.0008579042300739427
0,0.04631883651018143,92.00887298583984,0.0005034170619317323
2,0.24206586182117462,102.82068634033203,0.0023542525384429654
4,0.20733711123466492,117.51810455322266,0.001764299313904984
1,0.40723827481269836,102.15608978271484,0.003986431701515698
0,0.06827488541603088,107.55874633789062,0.00063476832652501
0,0.0626387819647789,114.33535766601562,0.0005478513667465203
0,0.09897664934396744,114.62476348876953,0.0008634840005900188
2,0.5789445638656616,112.51848602294922,0.005145328419612581
0,0.18235060572624207,115.44895935058594,0.00157949111669768
2,0.27571773529052734,115.02510833740234,0.002397022174339245
0,0.0511937290430069,104.4903564453125,0.0004899373567531119
0,0.09891406446695328,111.87188720703125,0.0008841726633600263
0,0.06869912147521973,113.88638305664062,0.0006032250707360921
0,0.123553067445755,102.06082153320312,0.0012105827249838457
1,0.634242832660675,108.07592010498047,0.00586849348166176
1,0.511951744556427,113.45924377441406,0.004512208327197366
0,0.07853493094444275,115.8452377319336,0.0006779297317872741
0,0.061481788754463196,108.71487426757812,0.0005655324459387138
0,0.14420047402381897,114.37521362304688,0.0012607668170052033
1,0.21384966373443604,114.1358871459961,0.0018736408773946077
1,0.2582417130470276,94.4748306274414,0.0027334445728238017
1,0.10345058888196945,108.65001678466797,0.0009521451716569617
1,0.21393641829490662,116.25667572021484,0.0018402076007210922
1,0.14759095013141632,99.53312683105469,0.0014828324481550139
1,0.2869228720664978,113.79876708984375,0.0025213179316782327
1,0.21625813841819763,114.23681640625,0.0018930686727923027
0,0.07775632292032242,114.80075073242188,0.0006773154567739476
0,0.07515105605125427,115.68358612060547,0.00064962591990281
4,0.5159927010536194,110.72726440429688,0.00466003295421065
1,0.15632577240467072,116.33070373535156,0.001343804923249726
0,0.08289273828268051,114.919189453125,0.0007213132869901773
0,0.10571480542421341,114.34673309326172,0.0009245109376058163
0,0.11064497381448746,110.8102798461914,0.0009985082067121083
2,0.47314074635505676,115.4128646850586,0.004099549453574128
1,0.43881145119667053,112.4546890258789,0.0039021178662962466
1,0.177445188164711,111.70865631103516,0.001588464081696971
0,0.09527707099914551,109.49610900878906,0.000870141157175711
0,0.09696720540523529,115.10968017578125,0.0008423896692020947
0,0.0731162503361702,105.87388610839844,0.0006905975875988013
0,0.09476346522569656,121.69705963134766,0.0007786832772522194
0,0.0828901156783104,96.91571807861328,0.0008552804160319381
1,0.469158798456192,110.38636016845703,0.004250151900472341
1,0.30573320388793945,109.80896759033203,0.0027842280152250267
2,0.2861109972000122,114.61833190917969,0.0024962062563143777
1,0.12397907674312592,99.2727279663086,0.0012488734749507662
1,0.09961090981960297,115.13130950927734,0.0008651939272138328
1,0.31104767322540283,106.72500610351562,0.002914477914610835
1,0.25528624653816223,115.50527954101562,0.002210169505260673
